,Rented Bike Count,Hour,Temperature(C),Humidity(%),Holiday,Functioning Day,Seasons_Spring,Seasons_Summer,Seasons_Winter,Month,DayOfWeek,Day,WeekOfYear,Year,Visibility,Wind_Temp_Ratio,Wind speed (m/s)_power,Solar Radiation (MJ/m2)_power,Rainfall(mm)_power,Snowfall (cm)_power,Temp_Humidity_Ratio_power,Temperature_From_Mean_power
28,-0.9544800184481005,-1.0834726777719228,-1.396744980045261,1.0388786892926842,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.4435998237465976,-0.5110544333983238,0.4458285642899887,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-1.1017951753716817,-1.350271372415154
29,-0.9699848402890006,-0.9390096540689998,-1.4134895880785168,1.0388786892926842,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.38605901822066346,-0.36897211514690864,-0.04175238959430202,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-1.1129430875718256,-1.3651101647510981
30,-0.9839391799458106,-0.7945466303660768,-1.4386065001284007,1.1924827083688216,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.425515570581304,-0.4593881358523547,0.5333762730977949,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-1.1209045408852452,-1.387355034578514
31,-0.8661025339549705,-0.6500836066631537,-1.4469788041450289,1.1412813686767758,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.2644013151086885,-0.52498407244258,0.8570300844843216,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-1.1292077544161192,-1.3947664804626358
32,-0.7529173345164004,-0.5056205829602307,-1.430234196111773,1.0388786892926842,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.0013576327044181398,-0.47257380553856554,0.5333762730977949,-0.7927405595877065,-0.25285879573780495,-0.2307852981473137,-1.1241046922390077,-1.3799418400750458
33,-0.5839147764505903,-0.36115755925730764,-1.3213942438956097,0.4756639526801803,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.08248754106194302,-0.5958052898991679,0.06324817717328261,0.25117584162745665,-0.25285879573780495,-0.2307852981473137,-1.077824584888252,-1.2834064354872559
34,-0.5746118833460503,-0.21669453555438456,-1.1120866434799108,-0.08755078393232354,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.2101485556128077,1.7306888101240046,0.06324817717328261,1.008760956126759,-0.25285879573780495,-0.2307852981473137,-0.9228140977417352,-1.096833117599236
35,-0.4908858454051903,-0.07223151185146152,-0.9195236510974678,-0.49716150146869,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.05067832315521882,0.3741020780070443,0.2614788281408343,1.1652141337127253,-0.25285879573780495,-0.2307852981473137,-0.7276176517264296,-0.9239439028681911
36,-0.3497919666530002,0.07223151185146152,-0.7185883546983971,-0.9067722190050564,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.37676766075172047,0.12518840053254163,-0.2651852509349835,1.22136312793081,-0.25285879573780495,-0.2307852981473137,-0.453425382652099,-0.7419991560636712
37,-0.15288072927357013,0.21669453555438456,-0.5762591864157218,-1.1627789174652854,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.564186284464763,0.13305207600809166,0.2614788281408343,1.2385025113179218,-0.25285879573780495,-0.2307852981473137,-0.2045891726579391,-0.6119534959177008
38,-0.14512831835312012,0.36115755925730764,-0.46741923419955844,-1.2139802571573313,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.8518903120944337,0.06640462712550009,-0.2651852509349835,1.1584986485268791,-0.25285879573780495,-0.2307852981473137,-0.039632755901546496,-0.5117007015559504
39,-0.17923892640310016,0.5056205829602307,-0.44230232214967463,-0.9067722190050564,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.8486022660643804,0.13988083859071776,0.7001838425175048,0.9509399727717674,-0.25285879573780495,-0.2307852981473137,-0.13061386155874136,-0.48845013687377903
40,-0.13427494306449014,0.6500836066631537,-0.5427699703492099,-0.5483628411607357,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.8354500819441668,0.1955170952033084,0.9320737110180075,0.036166622781489945,-0.25285879573780495,-0.2307852981473137,-0.3379720806118024,-0.5811879430138531
41,-0.20559712353263015,0.7945466303660768,-0.5762591864157218,-0.3947588220845984,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.7466728391327255,0.19935715785875205,0.8570300844843216,-0.5498505276888531,-0.25285879573780495,-0.2307852981473137,-0.40143183444711034,-0.6119534959177008
42,-0.3342871448121002,0.9390096540689998,-0.6181207064988615,-0.29235614270050675,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.42773237421754784,0.1155650214540713,-0.04175238959430202,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.4579369479072659,-0.6503167325879156
43,-0.4955372919574603,1.0834726777719228,-0.6599822265820013,-0.34355748239255257,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.37676766075172047,0.21672277453392497,0.7001838425175048,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.489125274586661,-0.6885818848654752
44,-0.5358498287438003,1.227935701474846,-0.6934714426485131,-0.3947588220845984,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.2436017965345586,0.1046356123578086,-0.3844146708280053,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.5135880063891047,-0.7191272765941747
45,-0.5079411494301803,1.372398725177769,-0.7353329627316529,-0.18995346331641516,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.018370643475902133,0.11856525140206498,-0.3844146708280053,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.5781761718561166,-0.7572299601015212
46,-0.5436022396642504,1.516861748880692,-0.7855667868314206,-0.24115480300846096,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,0.015082597445848755,0.18357023360859479,-0.04175238959430202,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6185751334852863,-0.8028433680509282
47,-0.5249964534551703,1.661324772583615,-0.7437052667482809,-0.13875212362436937,0,1,0,0,1,1.587647520567083,0.9996586505879099,-1.5598184020993628,1.4265692462481772,0,-0.13945556596666006,0.09516345780771425,-0.6403265394818515,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.5910962579255744,-0.7648403376401995
48,-0.5622080258733303,-1.661324772583615,-0.7437052667482809,-0.036349444240277744,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-0.23152085480815468,0.14820752328824255,-0.15110569456697276,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6013196452465726,-0.7648403376401995
49,-0.7405134770436804,-1.516861748880692,-0.7520775707649088,0.5268652923722261,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.5648235199947997,0.19259133318011318,0.16422701321074926,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.65315440951143,-0.7724474127254672
50,-0.7389629948595904,-1.372398725177769,-0.8023113948646766,1.0388786892926842,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-0.9976355798105919,0.17843030478296218,-0.15110569456697276,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.7149985144001985,-0.818022395599943
51,-0.9110665172935805,-1.227935701474846,-0.7939390908480486,0.6292679717563177,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-0.7000674140907611,0.20366268265424947,0.06324817717328261,-0.8457613047167767,4.018048433848815,-0.2307852981473137,-0.689304196025339,-0.8104344346087943
52,-0.9746362868412706,-1.0834726777719228,-0.7855667868314206,0.7316706511404093,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-0.6195102863544534,0.10989792044119433,-0.6403265394818515,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6890613587201876,-0.8028433680509282
53,-1.0428575029412306,-0.9390096540689998,-0.7520775707649088,0.8340733305245009,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-0.8595376465483501,0.21965463189466844,0.3552671487784428,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6720667679662485,-0.7724474127254672
54,-1.0723166644389406,-0.7945466303660768,-0.7939390908480486,1.3972880671370047,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.9051362841053245,0.3392867137124184,0.8570300844843216,-0.8457613047167767,4.0216688087050665,-0.2307852981473137,-0.7244181067797901,-0.8104344346087943
55,-1.0583623247821305,-0.6500836066631537,-0.8190560028979325,1.6532947655972339,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-2.1500957133443013,0.1566169483034483,-0.3844146708280053,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.7474876488595945,-0.8331891226911863
56,-0.9606819471844605,-0.5056205829602307,-0.8106836988813044,1.7044961052892795,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.9610330666162321,0.24671793060922373,0.2614788281408343,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.744460984194539,-0.8256072816229095
57,-0.8567996408504305,-0.36115755925730764,-0.7855667868314206,1.6532947655972339,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.982405365811579,0.22777362150903507,0.2614788281408343,-0.7412784736954858,4.021693016794978,-0.2307852981473137,-0.728940888653441,-0.8028433680509282
58,-0.7823764960141104,-0.21669453555438456,-0.710216050681769,1.5508920862131421,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.939660767420885,0.23268510905352846,0.6181030649183701,0.09385786309828106,-0.25285879573780495,-0.2307852981473137,-0.6827999708846823,-0.7343786568828871
59,-0.6691912965755404,-0.07223151185146152,-0.6516099225653734,1.4484894068290506,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.8344432944591769,0.11472889179643371,-0.15110569456697276,0.121666027015447,-0.25285879573780495,-0.2307852981473137,-0.6443894764059189,-0.6809364151067205
60,-0.5761623655301403,0.07223151185146152,-0.5930037944489778,1.346086727444959,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.7884106500384296,0.12831599873304445,0.16422701321074926,0.5263827270986526,-0.25285879573780495,-0.2307852981473137,-0.6043528845294323,-0.62731095867699
61,-0.32498425170756023,0.21669453555438456,-0.5092807542826983,1.1412813686767758,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.7210057064223354,0.12406567297338673,0.3552671487784428,0.7897040861413869,-0.25285879573780495,-0.2307852981473137,-0.5393052392494607,-0.5503517313950879
62,-0.21955146318944016,0.36115755925730764,-0.44230232214967463,0.8852746702165467,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.6683969699414813,0.05507201296778005,-0.3844146708280053,0.8979551692849809,-0.25285879573780495,-0.2307852981473137,-0.47336883955163805,-0.48845013687377903
63,-0.12962349651222013,0.5056205829602307,-0.4088131060831628,0.7316706511404093,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.6503127167761877,0.08042899517423416,0.06324817717328261,0.6919088972695657,-0.25285879573780495,-0.2307852981473137,-0.4342074526103271,-0.4573747781355194
64,-0.16528458674629015,0.6500836066631537,-0.44230232214967463,0.9364760099085926,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.706209499287095,0.0859115859215756,0.06324817717328261,-0.02444657361310035,-0.25285879573780495,-0.2307852981473137,-0.4786860513477043,-0.48845013687377903
65,-0.24746014250306017,0.7945466303660768,-0.5176530582993262,1.1924827083688216,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.7736144429031895,0.09171903797131631,-0.04175238959430202,-0.5956541512706451,-0.25285879573780495,-0.2307852981473137,-0.5485610018417822,-0.558067628579382
66,-0.40560932528024024,0.9390096540689998,-0.5762591864157218,1.2948853877529132,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.8245791563690168,0.14252423055818594,0.3552671487784428,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.5910962579255744,-0.6119534959177008
67,-0.43816945114613026,1.0834726777719228,-0.6013760984656057,1.346086727444959,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.8541715706394972,0.13079006895135267,0.16422701321074926,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.609241992595865,-0.6349835541041933
68,-0.4769315057483803,1.227935701474846,-0.6432376185487454,1.4484894068290506,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.9462368594809918,0.11227444667240079,-0.15110569456697276,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6395933832781551,-0.673287210410526
69,-0.4955372919574603,1.372398725177769,-0.6850991386318851,1.4484894068290506,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-1.9561009975711519,0.10214294010778376,-0.3844146708280053,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6636004274303631,-0.7114963179772373
70,-0.5498041684006103,1.516861748880692,-0.7185883546983971,1.5508920862131421,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-2.0317260562623796,0.18774036454259863,0.2614788281408343,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6875117265049892,-0.7419991560636712
71,-0.6226768310528403,1.661324772583615,-0.7520775707649088,1.602093425905188,0,1,0,0,1,1.587647520567083,1.5001736128164245,-1.4461335545022647,1.4265692462481772,0,-2.0432342173675666,0.13846473575100268,-0.2651852509349835,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.7084315597579329,-0.7724474127254672
72,-0.6505855103664604,-1.661324772583615,-0.7269606587150249,1.4996907465210965,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-2.0070657110369794,0.039059157780232355,-1.240913886094437,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6899757135396702,-0.7496162448951541
73,-0.8040832465913704,-1.516861748880692,-0.7185883546983971,1.4484894068290506,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-1.9988455959618459,0.025105258116450424,-1.414994595114726,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.682854114391878,-0.7419991560636712
74,-0.9188189282140306,-1.372398725177769,-0.710216050681769,1.4484894068290506,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-2.0218619181722195,0.18357023360859479,0.2614788281408343,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.6780366707377914,-0.7343786568828871
75,-0.9916915908662606,-1.227935701474846,-0.7771944828147926,1.346086727444959,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-2.023505941187246,0.2940787033596955,0.7001838425175048,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.7125548967787744,-0.7952491647256144
76,-1.0289031632844206,-1.0834726777719228,-0.8441729149478163,1.5508920862131421,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-2.1484516903292747,0.22428388035900032,-0.04175238959430202,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.7584992110223847,-0.8559166678695271
77,-0.9653333937367305,-0.9390096540689998,-0.9111513470808399,1.2436840480608673,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-1.9462368594809918,0.5592990307623371,1.0050305783839515,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.789702452432324,-0.9163964523369482
78,-0.7823764960141104,-0.7945466303660768,-0.9781297792138636,0.8852746702165467,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-1.7522421437078424,1.0776842161402274,1.6407653796406647,-0.8457613047167767,3.209942301602732,-0.2307852981473137,-0.8250371874832807,-0.9767016997261936
79,-0.3203328051552902,-0.6500836066631537,-1.061852819380143,0.4756639526801803,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-1.2080705257340083,1.8411972798751053,1.4657155053148139,-0.8457613047167767,-0.25285879573780495,-0.2307852981473137,-0.8799805838128398,-1.051855171661936
80,0.3603288736602201,-0.5056205829602307,-1.1455758595464227,0.5268652923722261,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,-0.7937767259472824,11.565942617971968,1.5253771021181683,-0.7927405595877065,-0.25285879573780495,-0.2307852981473137,-0.9425714024316377,-1.1267731998558035
81,-0.3032775011303002,-0.36115755925730764,-1.2041819876628181,-0.5995641808527816,0,1,0,0,1,1.587647520567083,-1.502916160554663,-1.3324487069051667,1.493103590086739,0,0.7417407700876455,-5.6070735813490815,1.908733540014546,0.036166622781489945,-0.25285879573780495,-0.2307852981473137,-1.0308444066094093,-1.179084779188049
